Calibrating current sensor...
Make sure motor is NOT moving!
Zero ADC: 467.79
Zero voltage: 2.286
Test current (~0 A): -0.361
Starting test in 3 seconds...
Time_s,RPM,Current_A
38.070014,0.00,-0.527272
38.080009,0.00,0.215640
38.090011,0.00,-0.087390
38.100002,0.00,0.103226
38.110008,0.00,0.557771
38.120010,0.00,-0.390420
38.130008,0.00,0.587096
38.140007,0.00,0.186315
38.150009,0.00,0.181427
38.160007,0.00,0.156989
38.170009,0.00,0.616422
38.180004,0.00,-0.869403
38.190006,0.00,0.635972
38.200008,0.00,-0.688562
38.210002,0.00,0.489345
38.220008,0.00,-0.409970
38.230003,0.00,0.494232
38.240005,0.00,0.249853
38.250003,0.00,0.479569
38.260002,0.00,0.318279
38.270008,0.00,0.631084
38.280006,0.00,0.616422
38.290012,0.00,0.645747
38.300010,0.00,0.587096
38.310012,0.00,0.464907
38.320003,0.00,-0.092278
38.330009,0.00,0.191202
38.340011,0.00,-0.238905
38.350013,0.00,0.386705
38.360012,0.00,0.650635
38.370010,0.00,-0.356207
38.380004,0.00,0.083675
38.390007,0.00,-0.673900
38.400009,0.00,0.528445
38.410007,0.00,-0.297556
38.420013,0.00,-0.326881
38.430007,0.00,-0.165591
38.440013,0.00,-0.776539
38.450004,0.00,-0.581036
38.460006,0.00,0.528445
38.470012,0.00,0.474682
38.480014,0.00,0.435581
38.490016,0.00,-0.761876
38.500007,0.00,-0.185142
38.510002,0.00,0.430694
38.520011,0.00,-0.341544
38.530006,0.00,-0.331769
38.540012,0.00,0.523558
38.550010,0.00,0.601759
38.560009,0.00,0.557771
38.570007,0.00,0.596871
38.580013,0.00,0.587096
38.590007,0.00,0.631084
38.600006,0.00,-0.361094
38.610008,0.00,0.044575
38.620002,0.00,-0.976930
38.630012,0.00,-0.458846
38.640007,0.00,-0.820527
38.650012,0.00,-0.844965
38.660007,0.00,-0.581036
38.670009,0.00,-0.507722
38.680007,0.00,0.298729
38.690013,0.00,-0.615249
38.700008,0.00,-0.282893
38.710018,0.00,0.650635
38.720008,0.00,0.098338
38.730014,0.00,0.117888
38.740016,0.00,0.342717
38.750003,0.00,-0.786314
